,sourceid,dstid,dow,mean_travel_time,la_name_src,area_src,la_name_dst,area_dst,dist_geo,dist_pop,dist_geo_log,dist_geo_sqrt,direction,src_cluster,dst_cluster,road_distance_by_traveltime,maxspeed_traveltime,fastest_travel_time,oneway_length,la_name_src.1,la_name_dst.1,population_density_src,population_density_dst,maxspeed_length,shortest_road_distance,oneway_length_by_length,fastest_travel_time_by_length
142,690,969,6,443.94,12,1.19723,31,0.585381,2393.684399,2651.104675,7.781006726,48.92529406,-171,45,45,2894,33,321,213,Hammersmith and Fulham,Wandsworth,11189,9624,33,2894,213,321
143,690,349,5,542.36,12,1.19723,31,0.858788,3178.904528,3283.160825,8.064606453,56.38177479,-175,45,45,3946,33,439,213,Hammersmith and Fulham,Wandsworth,11189,9624,33,3946,213,439
144,690,43,6,2674.79,12,1.19723,1,14.5787,18805.82168,18726.52293,9.841974938,137.1343198,-5,45,59,27153,50,1886,14970,Hammersmith and Fulham,Barnet,11189,4600,42,24890,4518,2086
145,690,902,3,2808.96,12,1.19723,27,0.96891,11331.7169,11241.95855,9.335449123,106.4505374,73,45,90,12807,41,1150,3842,Hammersmith and Fulham,Southwark,11189,11091,41,12807,3842,1150
146,690,937,6,2765.32,12,1.19723,29,0.559545,13169.59851,13095.10817,9.485742239,114.7588712,68,45,73,16058,43,1390,4632,Hammersmith and Fulham,Tower Hamlets,11189,16792,41,15888,4562,1447
147,690,489,6,1240.79,12,1.19723,3,1.03498,7820.902314,7763.856001,8.964683067,88.43586554,-20,45,12,8470,36,810,1042,Hammersmith and Fulham,Brent,11189,7581,36,8470,1042,810
148,690,353,7,903.67,12,1.19723,31,0.85731,5143.852739,5254.373131,8.545752026,71.72065769,153,45,75,7784,44,674,1821,Hammersmith and Fulham,Wandsworth,11189,9624,34,6716,822,725
149,690,246,2,1452.42,12,1.19723,21,1.08432,8143.15725,8113.944787,9.005056047,90.23944398,110,45,51,9975,45,843,2601,Hammersmith and Fulham,Lambeth,11189,11998,43,9926,2458,870
150,731,860,3,980.03,17,3.26456,26,1.32031,5978.484256,5946.275809,8.696089598,77.32065866,112,23,64,6815,44,556,1583,Hounslow,Richmond upon Thames,4854,3451,44,6815,1583,556
151,731,594,7,784.5,17,3.26456,8,1.17252,5302.221516,5655.14739,8.576069748,72.81635473,35,23,31,6338,43,527,2239,Hounslow,Ealing,4854,6130,41,6254,1493,558
152,731,852,5,1666.82,17,3.26456,20,1.07747,10419.11018,10400.90155,9.251492889,102.0740426,122,23,87,13125,45,1071,3114,Hounslow,Kingston upon Thames,4854,4810,41,11948,3306,1112
153,731,158,1,2655.32,17,3.26456,12,3.44031,14307.43279,14410.35437,9.568604348,119.6136814,60,23,69,17958,50,1269,12740,Hounslow,Hammersmith and Fulham,4854,11189,41,17352,1872,1558
154,731,858,6,1061.71,17,3.26456,26,0.999326,6161.400003,6092.400266,8.726221592,78.49458582,102,23,64,8403,45,606,5230,Hounslow,Richmond upon Thames,4854,3451,42,7489,2219,631
155,731,677,4,1968.11,17,3.26456,12,0.553124,14466.57033,14819.25072,9.579664894,120.2770565,72,23,27,16177,55,1015,14121,Hounslow,Hammersmith and Fulham,4854,11189,40,15452,2603,1380
156,731,425,1,2223.61,17,3.26456,3,1.77204,17202.24549,17579.12307,9.752853336,131.1573311,46,23,85,23512,57,1413,18462,Hounslow,Brent,4854,7581,42,20882,4185,1829
157,731,842,1,1552.13,17,3.26456,26,1.83563,9028.622265,8829.612109,9.108265814,95.01906264,91,23,4,11869,50,829,5750,Hounslow,Richmond upon Thames,4854,3451,41,10929,1291,1018
158,731,496,7,1525.51,17,3.26456,17,2.51124,11253.43556,11514.8647,9.328517602,106.0822113,76,23,66,14388,57,867,12223,Hounslow,Hounslow,4854,4854,43,12733,961,1089
159,731,544,4,1690.08,17,3.26456,8,0.997737,10669.2645,10967.65504,9.275216133,103.2921318,44,23,94,13675,46,1041,8844,Hounslow,Ealing,4854,6130,38,13086,3701,1239
160,634,237,5,2652.16,11,0.76273,21,0.631499,11652.5895,11738.65482,9.363369523,107.9471607,-171,48,51,14081,36,1454,2860,Hackney,Lambeth,14737,11998,36,14081,2860,1454
161,634,279,3,1768.14,11,0.76273,25,0.727176,11059.13713,10996.6253,9.311102673,105.1624321,78,48,28,15411,46,1069,9509,Hackney,Redbridge,14737,5418,41,14007,3536,1274
162,634,551,1,1157.58,11,0.76273,5,0.297798,4503.854571,4584.879715,8.412910888,67.11076345,-151,48,55,6084,35,639,1006,Hackney,Camden,14737,12824,35,6084,1006,639
163,634,840,3,3068.14,11,0.76273,26,1.84335,17093.83948,17538.79337,9.746531912,130.7434108,-128,48,4,23129,44,1829,14345,Hackney,Richmond upon Thames,14737,3451,39,21526,6671,2057
164,634,215,4,2823.27,11,0.76273,19,0.547446,10948.79176,10989.89795,9.301075718,104.6364743,-143,48,81,15093,42,1337,7587,Hackney,Kensington and Chelsea,14737,12932,34,13713,4099,1491
165,634,331,6,2423.9,11,0.76273,31,2.2004,10202.4129,10672.04245,9.230477541,101.0069943,-159,48,62,15413,41,1406,7343,Hackney,Wandsworth,14737,9624,32,13137,4930,1468
166,634,137,3,1229.71,11,0.76273,9,1.62842,5895.864992,5813.79678,8.682176131,76.78453615,22,48,84,7702,45,618,1106,Hackney,Enfield,14737,4127,41,7119,718,661
167,634,833,4,1712.64,11,0.76273,25,0.720781,10901.55443,10974.76496,9.296752392,104.4105092,95,48,3,17577,46,1182,11550,Hackney,Redbridge,14737,5418,41,14907,2566,1392
168,634,289,4,2047.64,11,0.76273,27,0.971831,9134.289737,9300.134408,9.119900186,95.57347821,169,48,57,12433,38,1245,3478,Hackney,Southwark,14737,11091,36,12006,2481,1333
169,634,867,4,2386.48,11,0.76273,21,0.458329,9974.160466,10013.55926,9.207853328,99.87071876,-165,48,62,14170,37,1385,6048,Hackney,Lambeth,14737,11998,32,12618,3623,1411
170,429,198,1,1211.07,3,0.954604,14,0.969709,8002.867611,8059.924814,8.987680155,89.4587481,-60,85,70,9887,47,750,1837,Brent,Harrow,7581,5000,46,9847,1821,778
171,429,433,1,1383.56,3,0.954604,3,1.12783,5869.923764,5885.549252,8.677767271,76.61542772,-96,85,88,9418,52,633,5493,Brent,Brent,7581,7581,45,7936,1074,669
172,429,170,7,1468.3,3,0.954604,13,1.78203,7750.7399,7694.242653,8.9556726,88.03828656,52,85,33,9676,45,763,1016,Brent,Haringey,7581,9002,45,9459,476,776
173,429,844,5,2701.89,3,0.954604,26,1.1726,12305.13068,12304.68549,9.417852846,110.9284935,-154,85,4,18131,51,1242,9969,Brent,Richmond upon Thames,7581,3451,39,14672,2299,1401
174,429,418,7,926.99,3,0.954604,3,1.6355,6405.70246,6454.587516,8.765099981,80.03563244,-66,85,10,8646,47,658,2142,Brent,Brent,7581,7581,43,7918,977,691
175,429,950,6,1739.74,3,0.954604,30,1.71866,16656.69889,16460.36856,9.720627784,129.0608341,68,85,20,22252,57,1277,18798,Brent,Waltham Forest,7581,7135,38,20152,3257,1963
176,429,541,3,1399.28,3,0.954604,8,1.39796,10515.38497,10576.05054,9.260689793,102.5445511,-104,85,2,14353,52,922,11570,Brent,Ealing,7581,6130,47,13174,9170,943
177,429,416,7,686.76,3,0.954604,1,1.44842,4525.193587,4547.567702,8.417636597,67.26955914,17,85,92,6135,54,394,4256,Brent,Barnet,7581,4600,47,5477,250,423
178,429,573,5,1946.0,3,0.954604,5,1.08917,7947.170125,7831.538802,8.980697008,89.14690194,120,85,55,9587,44,836,3043,Brent,Camden,7581,12824,40,9352,2047,900
179,429,196,1,991.62,3,0.954604,14,1.0943,7367.778566,7349.241321,8.905007241,85.83576508,-52,85,10,8856,47,673,1914,Brent,Harrow,7581,5000,47,8856,1914,673
180,675,892,6,1781.24,16,2.6878,32,0.921244,18779.82761,19027.5516,9.84059182,137.0395111,92,67,16,25211,55,1512,22209,Hillingdon,Westminster,2671,12564,40,23649,13064,1823
181,675,640,4,1335.34,16,2.6878,12,0.748941,15205.65434,15698.05469,9.629488397,123.3112093,105,67,69,19366,58,1108,17148,Hillingdon,Hammersmith and Fulham,2671,11189,58,19302,17136,1121
182,675,205,6,1150.69,16,2.6878,19,0.610625,15295.726,15847.85285,9.635394098,123.675891,100,67,69,19751,54,1164,17189,Hillingdon,Kensington and Chelsea,2671,12932,51,19578,15803,1256
183,675,560,7,1007.36,16,2.6878,8,1.01369,8616.498187,9179.078657,9.061550088,92.8250946,117,67,31,13918,43,969,9273,Hillingdon,Ealing,2671,6130,44,12034,6799,1014
184,675,892,7,1806.44,16,2.6878,32,0.921244,18779.82761,19027.5516,9.84059182,137.0395111,92,67,16,25211,55,1512,22209,Hillingdon,Westminster,2671,12564,40,23649,13064,1823
185,675,356,3,1668.98,16,2.6878,32,1.41406,19338.01836,19823.74195,9.869880011,139.0612036,95,67,16,24614,56,1465,22623,Hillingdon,Westminster,2671,12564,41,24244,13162,1870
186,675,474,3,740.85,16,2.6878,16,1.81653,3844.105227,4037.698478,8.254556249,62.0008486,148,67,72,6674,49,501,3842,Hillingdon,Hillingdon,2671,2671,47,6535,3860,514
187,675,490,3,1525.94,16,2.6878,3,1.09647,15586.39384,16043.20806,9.65421778,124.8454799,93,67,58,20554,52,1259,14652,Hillingdon,Brent,2671,7581,44,19797,13483,1422
188,675,974,4,1956.51,16,2.6878,32,0.693921,18239.82631,18701.21314,9.811417565,135.0549011,94,67,16,24275,55,1459,21590,Hillingdon,Westminster,2671,12564,41,22790,13064,1727
189,675,205,1,1176.86,16,2.6878,19,0.610625,15295.726,15847.85285,9.635394098,123.675891,100,67,69,19751,54,1164,17189,Hillingdon,Kensington and Chelsea,2671,12932,51,19578,15803,1256
190,42,57,3,1230.81,1,1.68453,1,1.10748,7277.200355,7292.209816,8.892638907,85.30650828,-121,36,59,10378,49,778,177,Barnet,Barnet,4600,4600,48,9967,279,819
191,42,132,4,585.15,1,1.68453,9,1.72069,3434.675676,3620.345287,8.141968889,58.60610613,127,36,5,4424,48,332,597,Barnet,Enfield,4600,4127,47,4411,361,341
192,42,479,6,2795.7,1,1.68453,16,20.5088,27950.37735,27092.96296,10.23822176,167.1836635,-133,36,14,38485,56,2099,30181,Barnet,Hillingdon,4600,2671,46,33399,6174,2742
193,42,178,7,1462.85,1,1.68453,13,0.57728,8576.612676,8712.007863,9.056910911,92.61000311,136,36,48,11084,48,862,3473,Barnet,Haringey,4600,9002,41,9817,770,865
194,42,441,7,1624.25,1,1.68453,3,2.57134,13888.64407,13132.68385,9.53889881,117.8500915,-149,36,12,17640,51,1195,9744,Barnet,Brent,4600,7581,50,17105,7162,1218
195,42,491,5,2281.56,1,1.68453,5,0.485492,11129.19984,11244.11402,9.317417399,105.4950228,167,36,55,14596,48,1112,3093,Barnet,Camden,4600,12824,41,13048,1373,1185
196,42,893,2,2196.21,1,1.68453,32,0.812474,12152.42466,12245.86665,9.405366274,110.2380363,-174,36,16,16940,51,1143,10351,Barnet,Westminster,4600,12564,44,14499,1872,1211
197,42,703,4,1425.74,1,1.68453,13,0.609735,7833.783888,7902.765592,8.966328571,88.50866561,168,36,76,9918,48,747,1086,Barnet,Haringey,4600,9002,44,9094,1110,777
198,42,739,4,1414.26,1,1.68453,18,0.59612,8476.12087,8580.396494,9.045126151,92.06585073,164,36,76,11223,48,849,1931,Barnet,Islington,4600,16697,42,10157,1182,898
199,42,362,3,3074.0,1,1.68453,32,2.59471,15111.86454,14987.09058,9.623301617,122.9303239,171,36,1,21405,48,1540,13279,Barnet,Westminster,4600,12564,39,17585,3583,1675
200,635,665,6,2202.08,11,0.558778,12,0.496497,12865.31865,12805.37114,9.462368219,113.425388,-118,61,66,16381,41,1339,11045,Hackney,Hammersmith and Fulham,14737,11189,39,16170,9737,1415
201,635,771,7,2546.37,11,0.558778,22,1.73093,15820.40233,15303.17209,9.66911888,125.7791808,165,61,42,23785,47,1673,14371,Hackney,Lewisham,14737,8687,37,20176,3662,2141
202,635,546,4,2443.92,11,0.558778,8,3.19647,13643.64779,13609.58636,9.52110262,116.8060263,-108,61,12,18739,43,1468,13571,Hackney,Ealing,14737,6130,38,17361,3483,1731
203,635,492,2,1341.29,11,0.558778,5,0.664692,4859.964712,4879.41933,8.488992198,69.71344714,-121,61,55,7574,42,682,2652,Hackney,Camden,14737,12824,42,7574,2652,682
204,635,910,4,2302.07,11,0.558778,27,0.532973,9232.280758,9217.313329,9.130569709,96.0847582,180,61,57,12685,39,1245,3299,Hackney,Southwark,14737,11091,35,12227,2530,1363
205,635,464,3,1349.0,11,0.558778,5,3.02403,5596.565107,5001.547461,8.63008698,74.81019387,-87,61,7,8511,41,826,2535,Hackney,Camden,14737,12824,35,8209,715,885
206,635,48,5,1664.86,11,0.558778,1,1.29794,10103.10531,10051.52133,9.220697087,100.5142045,-49,61,36,15271,49,1095,5805,Hackney,Barnet,14737,4600,42,13211,1335,1162
207,635,932,2,1188.87,11,0.558778,29,0.751309,6819.408772,6755.3991,8.827674686,82.57971162,135,61,73,8889,44,679,4824,Hackney,Tower Hamlets,14737,16792,40,8774,5415,726
208,635,596,3,1812.2,11,0.558778,9,1.04702,13280.53482,13213.41894,9.49412999,115.2412028,11,61,39,16333,55,1016,4229,Hackney,Enfield,14737,4127,47,14089,1563,1097
209,635,877,1,1749.81,11,0.558778,22,1.0257,11530.14085,11378.60699,9.352806555,107.3784934,154,61,71,17404,46,1256,11737,Hackney,Lewisham,14737,8687,36,15667,4110,1651
210,783,301,6,690.57,23,1.15804,28,1.14932,5100.82856,5198.235566,8.537354296,71.42008513,-165,26,91,6928,48,508,2958,Merton,Sutton,5490,4737,40,6293,2074,589
211,783,374,7,2734.53,23,1.15804,1,1.83852,17304.53285,17001.05294,9.758781547,131.5466945,-7,26,85,22736,44,1889,6778,Merton,Barnet,5490,4600,37,20524,2234,2013
212,783,476,5,2739.25,23,1.15804,16,2.454,20056.91901,19961.83408,9.906379318,141.6224523,-62,26,14,27001,50,1685,15199,Merton,Hillingdon,5490,2671,43,25667,9531,2160
213,783,291,4,1774.39,23,1.15804,27,1.06987,9849.197785,9876.607616,9.195246814,99.24312462,66,26,18,13181,45,1115,1164,Merton,Southwark,5490,11091,37,12144,176,1203
214,783,109,2,1388.0,23,1.15804,7,0.875507,7016.767489,7126.855197,8.856200425,83.76614763,113,26,52,8459,44,702,1199,Merton,Croydon,5490,4491,44,8370,925,707
215,783,316,1,1435.81,23,1.15804,28,6.56435,8952.09037,9137.912781,9.099754044,94.61548695,159,26,53,11580,47,868,1283,Merton,Sutton,5490,4737,41,10937,1006,940
216,783,236,4,1336.86,23,1.15804,21,0.5279,7261.147292,7223.297031,8.890430834,85.21236584,43,26,51,8485,45,729,216,Merton,Lambeth,5490,11998,42,8042,213,737
217,783,353,4,579.94,23,1.15804,31,0.85731,2095.79102,2174.319434,7.648163369,45.77981018,43,26,75,3114,37,315,45,Merton,Wandsworth,5490,9624,37,3114,45,315
218,783,906,3,2590.13,23,1.15804,27,0.536985,12013.21314,11995.44484,9.393845656,109.6048044,44,26,57,14282,46,1145,2685,Merton,Southwark,5490,11091,42,13748,1622,1280
219,783,259,2,2071.92,23,1.15804,22,0.994277,11472.25422,11511.66647,9.347773886,107.1086095,71,26,42,14596,46,1184,1351,Merton,Lewisham,5490,8687,39,13559,363,1272
220,643,35,7,696.99,15,1.60265,0,1.36164,4799.268278,4702.191829,8.476427086,69.27675135,-127,63,95,5962,39,542,1568,Havering,Barking and Dagenham,2320,5933,39,5962,1568,542
221,643,36,1,1543.46,15,1.60265,0,0.912838,10278.29023,10227.28845,9.237886493,101.3819029,-106,63,54,11484,45,920,1989,Havering,Barking and Dagenham,2320,5933,44,11363,3286,940
222,643,276,3,1633.05,15,1.60265,25,0.799399,10852.82083,10819.64163,9.292272447,104.1768728,-80,63,28,13196,51,878,9618,Havering,Redbridge,2320,5418,48,12695,7817,913
223,643,619,3,480.78,15,1.60265,15,2.85554,2494.674327,2595.949345,7.822314243,49.94671488,18,63,65,3588,41,311,100,Havering,Havering,2320,2320,41,3588,100,311
224,643,953,3,1660.86,15,1.60265,30,1.45921,15514.65195,15762.62643,9.649604596,124.5578257,-77,63,78,18126,54,1150,14323,Havering,Waltham Forest,2320,7135,46,17737,6610,1392
225,643,652,3,475.08,15,1.60265,15,2.05147,3509.292379,3327.38531,8.163454612,59.23928071,-154,63,63,3748,38,361,0,Havering,Havering,2320,2320,38,3748,0,361
226,643,23,6,916.36,15,1.60265,0,2.14152,5592.575435,5558.119286,8.629373974,74.78352382,-77,63,25,6659,43,557,1959,Havering,Barking and Dagenham,2320,5933,43,6660,1960,557
227,643,641,1,661.6,15,1.60265,15,12.2458,5174.366145,3746.111718,8.551665368,71.93306712,93,63,9,5725,46,420,188,Havering,Havering,2320,2320,46,5725,188,420
228,643,10,7,1476.37,15,1.60265,24,0.790802,12431.43696,12334.67065,9.42806422,111.496354,-112,63,54,14210,47,1021,6006,Havering,Newham,2320,9808,47,14210,6006,1021
229,643,10,5,1653.54,15,1.60265,24,0.790802,12431.43696,12334.67065,9.42806422,111.496354,-112,63,54,14210,47,1021,6006,Havering,Newham,2320,9808,47,14210,6006,1021
230,876,979,7,1987.08,22,0.773959,32,0.484638,10406.53146,10350.60737,9.250285002,102.0124084,-64,18,16,12446,41,1100,6044,Lewisham,Westminster,8687,12564,41,12446,6044,1100
231,876,213,3,2300.57,22,0.773959,19,0.567381,9492.596326,9466.987377,9.158372779,97.429956,-77,18,81,11910,43,1037,6113,Lewisham,Kensington and Chelsea,8687,12932,36,11261,2249,1154
232,876,868,5,1017.68,22,0.773959,21,0.575427,4579.451714,4524.75911,8.4295529,67.67164631,-87,18,62,5325,38,522,607,Lewisham,Lambeth,8687,11998,38,5325,607,522
233,876,337,3,1860.46,22,0.773959,31,1.56892,10891.12102,11076.44334,9.295794964,104.3605338,-97,18,45,13115,44,1099,2779,Lewisham,Wandsworth,8687,9624,41,12385,2607,1144
234,876,212,3,2181.28,22,0.773959,19,0.460423,8815.637753,8657.078029,9.084395869,93.89162771,-76,18,81,11173,42,981,5176,Lewisham,Kensington and Chelsea,8687,12932,36,10374,2178,1055
235,876,757,5,1103.33,22,0.773959,22,1.4333,5720.120978,5767.424469,8.65192004,75.63148139,126,18,83,7482,43,658,1170,Lewisham,Lewisham,8687,8687,33,6988,425,768
236,876,88,7,1061.52,22,0.773959,10,2.5422,7345.152483,7369.648296,8.901931983,85.70386504,69,18,98,8360,45,706,3446,Lewisham,Greenwich,8687,6105,45,8360,3446,706
237,876,878,2,308.9,22,0.773959,22,0.81245,1443.023562,1443.716385,7.275188636,37.98714996,110,18,18,2477,42,226,790,Lewisham,Lewisham,8687,8687,32,2090,455,234
238,876,931,4,1435.83,22,0.773959,29,0.372309,5126.749165,5092.621329,8.542422083,71.60132097,-8,18,11,8257,45,692,2352,Lewisham,Tower Hamlets,8687,16792,39,7653,1313,796
239,876,204,5,2151.73,22,0.773959,18,0.458735,8675.328812,8690.665395,9.06835377,93.14144519,-36,18,55,11307,41,1043,6603,Lewisham,Islington,8687,16697,39,11142,4685,1087
240,60,694,7,1088.21,1,1.42231,14,1.59932,7465.674316,7555.408659,8.918204974,86.40413368,-102,59,70,8973,47,689,629,Barnet,Harrow,4600,5000,46,8630,725,690
241,60,674,4,2207.41,1,1.42231,16,5.48527,14952.26304,14796.16653,9.612684819,122.2794465,-110,59,67,20245,48,1317,8638,Barnet,Hillingdon,4600,2671,46,17403,2405,1406
242,60,410,6,1033.14,1,1.42231,1,2.40192,8137.786431,7922.026572,9.004396361,90.20968036,43,59,36,11051,53,716,3436,Barnet,Barnet,4600,4600,50,10128,829,807
243,60,532,6,1385.34,1,1.42231,8,1.52347,8079.731246,8155.315138,8.997237648,89.88732528,-134,59,56,10039,45,818,1130,Barnet,Ealing,4600,6130,45,10035,1130,820
244,60,896,7,1872.03,1,1.42231,25,1.49152,19696.12439,19653.25441,9.888227934,140.3428815,90,59,78,23977,62,1261,20842,Barnet,Redbridge,4600,5418,42,22537,2206,1979
245,60,573,6,2335.69,1,1.42231,5,1.08917,13479.43092,13441.71871,9.508994352,116.1009514,133,59,55,15878,49,1145,10267,Barnet,Camden,4600,12824,39,15214,2800,1465
246,60,552,1,1462.06,1,1.42231,8,2.18115,9769.175656,9869.251238,9.187089724,98.8391403,-168,59,94,13111,54,832,7980,Barnet,Ealing,4600,6130,43,11967,1006,1068
247,60,439,1,1231.77,1,1.42231,3,0.890012,6498.806121,6597.841844,8.779527628,80.61517302,171,59,12,8820,51,625,4034,Barnet,Brent,4600,7581,45,8047,1522,684
248,60,979,5,2072.78,1,1.42231,32,0.484638,11309.86264,11388.6706,9.333518839,106.347838,148,59,16,14337,49,1035,8711,Barnet,Westminster,4600,12564,44,12501,3057,1041
249,60,420,4,679.31,1,1.42231,3,1.83861,3517.588521,3666.259265,8.1658152,59.30926168,-155,59,88,5740,44,484,264,Barnet,Brent,4600,7581,43,5654,98,491
250,780,109,3,1146.73,23,0.806623,7,0.875507,4498.096153,4568.1528,8.411631801,67.06784738,133,75,52,6748,46,545,642,Merton,Croydon,5490,4491,38,6391,626,651
251,780,909,1,2068.45,23,0.806623,27,0.479229,8900.108089,8878.809042,9.093931052,94.34038419,29,75,57,10234,43,901,1862,Merton,Southwark,5490,11091,40,9973,1721,944
252,780,353,2,506.65,23,0.806623,31,0.85731,2120.271917,1952.85893,7.659771148,46.04641046,-55,75,75,2771,37,294,224,Merton,Wandsworth,5490,9624,37,2771,224,294
253,780,971,6,786.88,23,0.806623,31,1.06584,3692.339231,3592.868631,8.214286269,60.76462154,-35,75,75,5655,41,505,245,Merton,Wandsworth,5490,9624,34,4885,121,531
254,780,248,2,846.79,23,0.806623,21,0.904563,3469.686153,3471.462084,8.152107592,58.90404191,50,75,13,4058,39,397,645,Merton,Lambeth,5490,11998,38,3948,0,404
255,780,530,3,1559.87,23,0.806623,7,3.57466,11865.34871,11322.7086,9.381461834,108.9281814,176,75,53,13050,48,996,1003,Merton,Croydon,5490,4491,48,13050,1003,996
256,780,930,5,2737.79,23,0.806623,29,0.6384,12694.33771,12705.27174,9.448990096,112.6691516,25,75,90,14695,45,1232,4779,Merton,Tower Hamlets,5490,16792,45,14695,4779,1232
257,780,690,2,1625.26,23,0.806623,12,1.19723,7093.059847,7077.466001,8.867013072,84.22030543,-35,75,45,9117,42,800,1962,Merton,Hammersmith and Fulham,5490,11189,35,8898,940,965
258,780,353,4,495.2,23,0.806623,31,0.85731,2120.271917,1952.85893,7.659771148,46.04641046,-55,75,75,2771,37,294,224,Merton,Wandsworth,5490,9624,37,2771,224,294
259,780,332,4,1497.76,23,0.806623,31,0.441965,6325.292483,6298.133454,8.752469638,79.53170741,-8,75,81,8530,45,700,1147,Merton,Wandsworth,5490,9624,38,7749,1326,784
260,469,922,2,1887.1,5,0.521528,29,0.322256,6684.29353,6618.621609,8.807665397,81.75752889,114,7,11,8213,39,819,2634,Camden,Tower Hamlets,12824,16792,39,8212,2634,819
261,469,357,5,1176.19,5,0.521528,32,0.543219,4407.58494,4247.268534,8.391309042,66.38964482,-148,7,16,5181,35,543,1769,Camden,Westminster,12824,12564,34,5056,1016,555
262,469,837,6,2395.32,5,0.521528,26,1.93805,11453.34279,11413.24643,9.34612422,107.0202915,-147,7,45,19525,43,1587,10728,Camden,Richmond upon Thames,12824,3451,34,16854,787,1809
263,469,874,7,2822.05,5,0.521528,22,0.838188,12195.44608,12056.43563,9.408899883,110.4329936,132,7,18,14637,38,1440,7006,Camden,Lewisham,12824,8687,38,14637,7006,1440
264,469,637,5,2290.63,5,0.521528,11,1.29538,9082.528337,8757.827413,9.11421798,95.30229975,94,7,79,13009,41,1208,3016,Camden,Hackney,12824,14737,33,11279,1156,1236
265,469,610,4,1899.07,5,0.521528,11,0.59439,7207.214441,7209.759011,8.882976549,84.8953146,95,7,61,8854,33,986,614,Camden,Hackney,12824,14737,33,8854,614,986
